FIPS,County,Month,Year,Med_Tax_Rev,Rec_Tax_Rev,Med_RemainderOfState_Counties,Rec_RemainderOfState_Counties,Med_Blank_Code,Rec_Blank_Code,ID
8005,Arapahoe,4,2018,36520,,,,,,42018Arapahoe
8007,Archuleta,4,2018,0,,,,NR,,42018Archuleta
8013,Boulder,4,2018,40955,,,,,,42018Boulder
8015,Chaffee,4,2018,0,,,,NR,,42018Chaffee
8019,Clear Creek,4,2018,1221,,,,,,42018Clear Creek
8031,Denver,4,2018,350745,,,,,,42018Denver
8037,Eagle,4,2018,3010,,,,,,42018Eagle
8041,El Paso,4,2018,197924,,,,,,42018El Paso
8043,Fremont,4,2018,3250,,,,,,42018Fremont
8045,Garfield,4,2018,6062,,,,,,42018Garfield
8047,Gilpin,4,2018,0,,,,NR,,42018Gilpin
8049,Grand,4,2018,0,,,,NR,,42018Grand
8059,Jefferson,4,2018,46567,,,,,,42018Jefferson
8067,La Plata,4,2018,7058,,,,,,42018La Plata
8069,Larimer,4,2018,30385,,,,,,42018Larimer
8071,Las Animas,4,2018,687,,,,,,42018Las Animas
8077,Mesa,4,2018,0,,,,NR,,42018Mesa
8081,Moffat,4,2018,0,,,,NR,,42018Moffat
8083,Montezuma,4,2018,1552,,,,,,42018Montezuma
8085,Montrose,4,2018,0,,,,NR,,42018Montrose
8087,Morgan,4,2018,0,,,,NR,,42018Morgan
8091,Ouray,4,2018,0,,,,NR,,42018Ouray
8093,Park,4,2018,0,,,,NR,,42018Park
8097,Pitkin,4,2018,0,,,,NR,,42018Pitkin
8101,Pueblo,4,2018,14317,,,,,,42018Pueblo
8107,Routt,4,2018,4942,,,,,,42018Routt
8113,San Miguel,4,2018,0,,,,NR,,42018San Miguel
8115,Sedgwick,4,2018,0,,,,NR,,42018Sedgwick
8117,Summit,4,2018,3479,,,,,,42018Summit
8123,Weld,4,2018,10373,,,,,,42018Weld
,Sum of NR Counties,4,2018,13129,,,,,,42018Sum of NR Counties
8001,Adams,3,2018,10534,,,,,,32018Adams
8003,Alamosa,3,2018,0,,,,NR,,32018Alamosa
8005,Arapahoe,3,2018,21125,,,,,,32018Arapahoe
8007,Archuleta,3,2018,0,,,,NR,,32018Archuleta
8013,Boulder,3,2018,48159,,,,,,32018Boulder
8015,Chaffee,3,2018,0,,,,NR,,32018Chaffee
8019,Clear Creek,3,2018,742,,,,,,32018Clear Creek
8031,Denver,3,2018,313884,,,,,,32018Denver
8037,Eagle,3,2018,3352,,,,,,32018Eagle
8041,El Paso,3,2018,214919,,,,,,32018El Paso
8043,Fremont,3,2018,3783,,,,,,32018Fremont
8045,Garfield,3,2018,6855,,,,,,32018Garfield
8047,Gilpin,3,2018,0,,,,NR,,32018Gilpin
8049,Grand,3,2018,0,,,,NR,,32018Grand
8051,Gunnison,3,2018,0,,,,NR,,32018Gunnison
8059,Jefferson,3,2018,24284,,,,,,32018Jefferson
8067,La Plata,3,2018,7713,,,,,,32018La Plata
8069,Larimer,3,2018,27883,,,,,,32018Larimer
8071,Las Animas,3,2018,1011,,,,,,32018Las Animas
8077,Mesa,3,2018,0,,,,NR,,32018Mesa
8081,Moffat,3,2018,0,,,,NR,,32018Moffat
8083,Montezuma,3,2018,1463,,,,,,32018Montezuma
8085,Montrose,3,2018,0,,,,NR,,32018Montrose
8087,Morgan,3,2018,0,,,,NR,,32018Morgan
8089,Otero,3,2018,0,,,,NR,,32018Otero
8091,Ouray,3,2018,0,,,,NR,,32018Ouray
8093,Park,3,2018,0,,,,NR,,32018Park
8097,Pitkin,3,2018,1626,,,,,,32018Pitkin
8101,Pueblo,3,2018,16070,,,,,,32018Pueblo
8107,Routt,3,2018,4308,,,,,,32018Routt
8113,San Miguel,3,2018,0,,,,NR,,32018San Miguel
8115,Sedgwick,3,2018,0,,,,NR,,32018Sedgwick
8117,Summit,3,2018,2997,,,,,,32018Summit
8123,Weld,3,2018,9165,,,,,,32018Weld
,Sum of NR Counties,3,2018,15088,,,,,,32018Sum of NR Counties
8001,Adams,2,2018,10047,,,,,,22018Adams
8003,Alamosa,2,2018,0,,,,NR,,22018Alamosa
8005,Arapahoe,2,2018,25400,,,,,,22018Arapahoe
8007,Archuleta,2,2018,0,,,,NR,,22018Archuleta
8013,Boulder,2,2018,47908,,,,,,22018Boulder
8015,Chaffee,2,2018,0,,,,NR,,22018Chaffee
8019,Clear Creek,2,2018,795,,,,,,22018Clear Creek
8031,Denver,2,2018,353791,,,,,,22018Denver
8037,Eagle,2,2018,2148,,,,,,22018Eagle
8041,El Paso,2,2018,211394,,,,,,22018El Paso
8043,Fremont,2,2018,3781,,,,,,22018Fremont
8045,Garfield,2,2018,6667,,,,,,22018Garfield
8047,Gilpin,2,2018,0,,,,NR,,22018Gilpin
8049,Grand,2,2018,0,,,,NR,,22018Grand
8059,Jefferson,2,2018,31881,,,,,,22018Jefferson
8067,La Plata,2,2018,7721,,,,,,22018La Plata
8069,Larimer,2,2018,30632,,,,,,22018Larimer
8071,Las Animas,2,2018,1246,,,,,,22018Las Animas
8077,Mesa,2,2018,0,,,,NR,,22018Mesa
8081,Moffat,2,2018,0,,,,NR,,22018Moffat
8083,Montezuma,2,2018,1531,,,,,,22018Montezuma
8085,Montrose,2,2018,0,,,,NR,,22018Montrose
8087,Morgan,2,2018,0,,,,NR,,22018Morgan
8089,Otero,2,2018,0,,,,NR,,22018Otero
8091,Ouray,2,2018,0,,,,NR,,22018Ouray
8093,Park,2,2018,0,,,,NR,,22018Park
8097,Pitkin,2,2018,1831,,,,,,22018Pitkin
8101,Pueblo,2,2018,22316,,,,,,22018Pueblo
8107,Routt,2,2018,4637,,,,,,22018Routt
8113,San Miguel,2,2018,0,,,,NR,,22018San Miguel
8115,Sedgwick,2,2018,0,,,,NR,,22018Sedgwick
8117,Summit,2,2018,3329,,,,,,22018Summit
8123,Weld,2,2018,9757,,,,,,22018Weld
,Sum of NR Counties,2,2018,16126,,,,,,22018Sum of NR Counties
8001,Adams,1,2018,12001,,,,,,12018Adams
8003,Alamosa,1,2018,0,,,,NR,,12018Alamosa
8005,Arapahoe,1,2018,26048,,,,,,12018Arapahoe
8007,Archuleta,1,2018,0,,,,NR,,12018Archuleta
8013,Boulder,1,2018,53814,,,,,,12018Boulder
8015,Chaffee,1,2018,0,,,,NR,,12018Chaffee
8019,Clear Creek,1,2018,871,,,,,,12018Clear Creek
8031,Denver,1,2018,406884,,,,,,12018Denver
8037,Eagle,1,2018,3722,,,,,,12018Eagle
8041,El Paso,1,2018,236730,,,,,,12018El Paso
8043,Fremont,1,2018,4539,,,,,,12018Fremont
8045,Garfield,1,2018,6550,,,,,,12018Garfield
8047,Gilpin,1,2018,0,,,,NR,,12018Gilpin
8049,Grand,1,2018,0,,,,NR,,12018Grand
8051,Gunnison,1,2018,0,,,,NR,,12018Gunnison
8059,Jefferson,1,2018,52353,,,,,,12018Jefferson
8067,La Plata,1,2018,8393,,,,,,12018La Plata
8069,Larimer,1,2018,34043,,,,,,12018Larimer
8071,Las Animas,1,2018,1398,,,,,,12018Las Animas
8077,Mesa,1,2018,0,,,,NR,,12018Mesa
8081,Moffat,1,2018,0,,,,NR,,12018Moffat
8083,Montezuma,1,2018,1903,,,,,,12018Montezuma
8085,Montrose,1,2018,0,,,,NR,,12018Montrose
8087,Morgan,1,2018,0,,,,NR,,12018Morgan
8089,Otero,1,2018,0,,,,NR,,12018Otero
8091,Ouray,1,2018,0,,,,NR,,12018Ouray
8093,Park,1,2018,0,,,,NR,,12018Park
8097,Pitkin,1,2018,1620,,,,,,12018Pitkin
8101,Pueblo,1,2018,14941,,,,,,12018Pueblo
8107,Routt,1,2018,4921,,,,,,12018Routt
8113,San Miguel,1,2018,0,,,,NR,,12018San Miguel
8115,Sedgwick,1,2018,0,,,,NR,,12018Sedgwick
8117,Summit,1,2018,3552,,,,,,12018Summit
8119,Teller,1,2018,0,,,,NR,,12018Teller
8123,Weld,1,2018,11638,,,,,,12018Weld
,Sum of NR Counties,1,2018,16330,,,,,,12018Sum of NR Counties
8001,Adams,12,2017,11440,,,,,,122017Adams
8003,Alamosa,12,2017,0,,,,NR,,122017Alamosa
8005,Arapahoe,12,2017,29558,,,,,,122017Arapahoe
8007,Archuleta,12,2017,0,,,,NR,,122017Archuleta
8013,Boulder,12,2017,52374,,,,,,122017Boulder
8015,Chaffee,12,2017,0,,,,NR,,122017Chaffee
8019,Clear Creek,12,2017,1038,,,,,,122017Clear Creek
8031,Denver,12,2017,366058,,,,,,122017Denver
8037,Eagle,12,2017,3327,,,,,,122017Eagle
8041,El Paso,12,2017,206701,,,,,,122017El Paso
8043,Fremont,12,2017,3312,,,,,,122017Fremont
8045,Garfield,12,2017,6839,,,,,,122017Garfield
8047,Gilpin,12,2017,0,,,,NR,,122017Gilpin
8049,Grand,12,2017,0,,,,NR,,122017Grand
8051,Gunnison,12,2017,0,,,,NR,,122017Gunnison
8059,Jefferson,12,2017,40427,,,,,,122017Jefferson
8067,La Plata,12,2017,7055,,,,,,122017La Plata
8069,Larimer,12,2017,27212,,,,,,122017Larimer
8071,Las Animas,12,2017,1022,,,,,,122017Las Animas
8077,Mesa,12,2017,0,,,,NR,,122017Mesa
8083,Montezuma,12,2017,1527,,,,,,122017Montezuma
8085,Montrose,12,2017,0,,,,NR,,122017Montrose
8087,Morgan,12,2017,0,,,,NR,,122017Morgan
8089,Otero,12,2017,0,,,,NR,,122017Otero
8091,Ouray,12,2017,0,,,,NR,,122017Ouray
8093,Park,12,2017,0,,,,NR,,122017Park
8097,Pitkin,12,2017,1513,,,,,,122017Pitkin
8101,Pueblo,12,2017,10969,,,,,,122017Pueblo
8107,Routt,12,2017,0,,,,NR,,122017Routt
8113,San Miguel,12,2017,0,,,,NR,,122017San Miguel
8115,Sedgwick,12,2017,0,,,,NR,,122017Sedgwick
8117,Summit,12,2017,3219,,,,,,122017Summit
8123,Weld,12,2017,9840,,,,,,122017Weld
,Sum of NR Counties,12,2017,18207,,,,,,122017Sum of NR Counties
8001,Adams,11,2017,26582,,,,,,112017Adams
8003,Alamosa,11,2017,0,,,,NR,,112017Alamosa
8005,Arapahoe,11,2017,24137,,,,,,112017Arapahoe
8007,Archuleta,11,2017,0,,,,NR,,112017Archuleta
8013,Boulder,11,2017,51056,,,,,,112017Boulder
8015,Chaffee,11,2017,0,,,,NR,,112017Chaffee
8019,Clear Creek,11,2017,882,,,,,,112017Clear Creek
8031,Denver,11,2017,466517,,,,,,112017Denver
8037,Eagle,11,2017,3401,,,,,,112017Eagle
8041,El Paso,11,2017,227708,,,,,,112017El Paso
8043,Fremont,11,2017,4018,,,,,,112017Fremont
8045,Garfield,11,2017,8647,,,,,,112017Garfield
8047,Gilpin,11,2017,0,,,,NR,,112017Gilpin
8049,Grand,11,2017,0,,,,NR,,112017Grand
8051,Gunnison,11,2017,0,,,,NR,,112017Gunnison
8059,Jefferson,11,2017,49255,,,,,,112017Jefferson
8067,La Plata,11,2017,8389,,,,,,112017La Plata
8069,Larimer,11,2017,29191,,,,,,112017Larimer
8071,Las Animas,11,2017,999,,,,,,112017Las Animas
8077,Mesa,11,2017,0,,,,NR,,112017Mesa
8081,Moffat,11,2017,0,,,,NR,,112017Moffat
8083,Montezuma,11,2017,1302,,,,,,112017Montezuma
8085,Montrose,11,2017,0,,,,NR,,112017Montrose
8087,Morgan,11,2017,0,,,,NR,,112017Morgan
8089,Otero,11,2017,0,,,,NR,,112017Otero
8093,Park,11,2017,0,,,,NR,,112017Park
8097,Pitkin,11,2017,1611,,,,,,112017Pitkin
8101,Pueblo,11,2017,14313,,,,,,112017Pueblo
8107,Routt,11,2017,0,,,,NR,,112017Routt
8113,San Miguel,11,2017,0,,,,NR,,112017San Miguel
8115,Sedgwick,11,2017,0,,,,NR,,112017Sedgwick
8117,Summit,11,2017,3391,,,,,,112017Summit
8119,Teller,11,2017,0,,,,NR,,112017Teller
8123,Weld,11,2017,9155,,,,,,112017Weld
,Sum of NR Counties,11,2017,20312,,,,,,112017Sum of NR Counties
8001,Adams,10,2017,29766,,,,,,102017Adams
8003,Alamosa,10,2017,0,,,,NR,,102017Alamosa
8005,Arapahoe,10,2017,22182,,,,,,102017Arapahoe
8007,Archuleta,10,2017,0,,,,NR,,102017Archuleta
8013,Boulder,10,2017,49754,,,,,,102017Boulder
8015,Chaffee,10,2017,0,,,,NR,,102017Chaffee
8019,Clear Creek,10,2017,1160,,,,,,102017Clear Creek
8023,Costilla,10,2017,0,,,,NR,,102017Costilla
8031,Denver,10,2017,502759,,,,,,102017Denver
8037,Eagle,10,2017,4087,,,,,,102017Eagle
8041,El Paso,10,2017,240981,,,,,,102017El Paso
8043,Fremont,10,2017,4667,,,,,,102017Fremont
8045,Garfield,10,2017,10787,,,,,,102017Garfield
8047,Gilpin,10,2017,0,,,,NR,,102017Gilpin
8049,Grand,10,2017,0,,,,NR,,102017Grand
8059,Jefferson,10,2017,40777,,,,,,102017Jefferson
8067,La Plata,10,2017,8462,,,,,,102017La Plata
8069,Larimer,10,2017,32452,,,,,,102017Larimer
8071,Las Animas,10,2017,1181,,,,,,102017Las Animas
8077,Mesa,10,2017,0,,,,NR,,102017Mesa
8081,Moffat,10,2017,0,,,,NR,,102017Moffat
8083,Montezuma,10,2017,2098,,,,,,102017Montezuma
8085,Montrose,10,2017,0,,,,NR,,102017Montrose
8087,Morgan,10,2017,0,,,,NR,,102017Morgan
8089,Otero,10,2017,0,,,,NR,,102017Otero
8091,Ouray,10,2017,0,,,,NR,,102017Ouray
8093,Park,10,2017,0,,,,NR,,102017Park
8097,Pitkin,10,2017,1816,,,,,,102017Pitkin
8101,Pueblo,10,2017,15471,,,,,,102017Pueblo
8107,Routt,10,2017,0,,,,NR,,102017Routt
8113,San Miguel,10,2017,580,,,,,,102017San Miguel
8115,Sedgwick,10,2017,0,,,,NR,,102017Sedgwick
8117,Summit,10,2017,3245,,,,,,102017Summit
8123,Weld,10,2017,9260,,,,,,102017Weld
,Sum of NR Counties,10,2017,21774,,,,,,102017Sum of NR Counties
8001,Adams,9,2017,30520,,,,,,92017Adams
8003,Alamosa,9,2017,0,,,,NR,,92017Alamosa
8005,Arapahoe,9,2017,32494,,,,,,92017Arapahoe
8007,Archuleta,9,2017,0,,,,NR,,92017Archuleta
8013,Boulder,9,2017,50861,,,,,,92017Boulder
8015,Chaffee,9,2017,0,,,,NR,,92017Chaffee
8019,Clear Creek,9,2017,1102,,,,,,92017Clear Creek
8023,Costilla,9,2017,0,,,,NR,,92017Costilla
8031,Denver,9,2017,508760,,,,,,92017Denver
8037,Eagle,9,2017,4343,,,,,,92017Eagle
8041,El Paso,9,2017,232556,,,,,,92017El Paso
8043,Fremont,9,2017,5245,,,,,,92017Fremont
8045,Garfield,9,2017,9881,,,,,,92017Garfield
8047,Gilpin,9,2017,0,,,,NR,,92017Gilpin
8049,Grand,9,2017,0,,,,NR,,92017Grand
8059,Jefferson,9,2017,44969,,,,,,92017Jefferson
8067,La Plata,9,2017,8916,,,,,,92017La Plata
8069,Larimer,9,2017,31565,,,,,,92017Larimer
8071,Las Animas,9,2017,1333,,,,,,92017Las Animas
8077,Mesa,9,2017,0,,,,NR,,92017Mesa
8081,Moffat,9,2017,0,,,,NR,,92017Moffat
8083,Montezuma,9,2017,2667,,,,,,92017Montezuma
8085,Montrose,9,2017,0,,,,NR,,92017Montrose
8087,Morgan,9,2017,0,,,,NR,,92017Morgan
8089,Otero,9,2017,0,,,,NR,,92017Otero
8093,Park,9,2017,0,,,,NR,,92017Park
8097,Pitkin,9,2017,1867,,,,,,92017Pitkin
8101,Pueblo,9,2017,21657,,,,,,92017Pueblo
8107,Routt,9,2017,0,,,,NR,,92017Routt
8113,San Miguel,9,2017,473,,,,,,92017San Miguel
8115,Sedgwick,9,2017,0,,,,NR,,92017Sedgwick
8117,Summit,9,2017,3159,,,,,,92017Summit
8119,Teller,9,2017,0,,,,NR,,92017Teller
8123,Weld,9,2017,8927,,,,,,92017Weld
,Sum of NR Counties,9,2017,23236,,,,,,92017Sum of NR Counties
8001,Adams,8,2017,26195,,,,,,82017Adams
8003,Alamosa,8,2017,0,,,,NR,,82017Alamosa
8005,Arapahoe,8,2017,29587,,,,,,82017Arapahoe
8007,Archuleta,8,2017,0,,,,NR,,82017Archuleta
8013,Boulder,8,2017,55997,,,,,,82017Boulder
8015,Chaffee,8,2017,0,,,,NR,,82017Chaffee
8019,Clear Creek,8,2017,921,,,,,,82017Clear Creek
8023,Costilla,8,2017,0,,,,NR,,82017Costilla
8031,Denver,8,2017,507955,,,,,,82017Denver
8037,Eagle,8,2017,3990,,,,,,82017Eagle
8041,El Paso,8,2017,234542,,,,,,82017El Paso
8043,Fremont,8,2017,5740,,,,,,82017Fremont
8045,Garfield,8,2017,6908,,,,,,82017Garfield
8047,Gilpin,8,2017,0,,,,NR,,82017Gilpin
8049,Grand,8,2017,0,,,,NR,,82017Grand
8051,Gunnison,8,2017,0,,,,NR,,82017Gunnison
8059,Jefferson,8,2017,32199,,,,,,82017Jefferson
8067,La Plata,8,2017,8696,,,,,,82017La Plata
8069,Larimer,8,2017,33455,,,,,,82017Larimer
8071,Las Animas,8,2017,0,,,,NR,,82017Las Animas
8077,Mesa,8,2017,0,,,,NR,,82017Mesa
8081,Moffat,8,2017,0,,,,NR,,82017Moffat
8083,Montezuma,8,2017,2047,,,,,,82017Montezuma
8085,Montrose,8,2017,0,,,,NR,,82017Montrose
8087,Morgan,8,2017,0,,,,NR,,82017Morgan
8089,Otero,8,2017,0,,,,NR,,82017Otero
8091,Ouray,8,2017,0,,,,NR,,82017Ouray
8093,Park,8,2017,0,,,,NR,,82017Park
8097,Pitkin,8,2017,2076,,,,,,82017Pitkin
8101,Pueblo,8,2017,17460,,,,,,82017Pueblo
8107,Routt,8,2017,0,,,,NR,,82017Routt
8113,San Miguel,8,2017,753,,,,,,82017San Miguel
8115,Sedgwick,8,2017,0,,,,NR,,82017Sedgwick
8117,Summit,8,2017,3351,,,,,,82017Summit
8123,Weld,8,2017,8132,,,,,,82017Weld
,Sum of NR Counties,8,2017,23556,,,,,,82017Sum of NR Counties
8001,Adams,7,2017,30597,139506,,,,,72017Adams
8005,Arapahoe,7,2017,34103,279150,,,,,72017Arapahoe
8007,Archuleta,7,2017,0,19763,,,NR,,72017Archuleta
8013,Boulder,7,2017,53398,200148,,,,,72017Boulder
8015,Chaffee,7,2017,0,16274,,,NR,,72017Chaffee
8019,Clear Creek,7,2017,1585,16559,,,,,72017Clear Creek
8021,Conejos,7,2017,,14534,,,,,72017Conejos
8023,Costilla,7,2017,0,11438,,,NR,,72017Costilla
8031,Denver,7,2017,481698,885655,,,,,72017Denver
8037,Eagle,7,2017,3072,32069,,,,,72017Eagle
8041,El Paso,7,2017,253579,0,,,,NR,72017El Paso
8045,Garfield,7,2017,8239,58333,,,,,72017Garfield
8047,Gilpin,7,2017,0,7725,,,NR,,72017Gilpin
8049,Grand,7,2017,0,9385,,,NR,,72017Grand
8051,Gunnison,7,2017,0,10725,,,NR,,72017Gunnison
8055,Huerfano,7,2017,,0,,,,NR,72017Huerfano
8059,Jefferson,7,2017,32163,127460,,,,,72017Jefferson
8067,La Plata,7,2017,17234,63041,,,,,72017La Plata
8065,Lake,7,2017,,7274,,,,,72017Lake
8069,Larimer,7,2017,31333,141072,,,,,72017Larimer
8071,Las Animas,7,2017,926,126033,,,,,72017Las Animas
8077,Mesa,7,2017,0,0,,,NR,NR,72017Mesa
8083,Montezuma,7,2017,2140,52762,,,,,72017Montezuma
8087,Morgan,7,2017,0,24634,,,NR,,72017Morgan
8091,Ouray,7,2017,0,19357,,,NR,,72017Ouray
8093,Park,7,2017,0,12169,,,NR,,72017Park
8097,Pitkin,7,2017,1945,25771,,,,,72017Pitkin
8101,Pueblo,7,2017,21903,104818,,,,,72017Pueblo
8107,Routt,7,2017,0,23405,,,NR,,72017Routt
8109,Saguache,7,2017,,0,,,,NR,72017Saguache
8111,San Juan,7,2017,,0,,,,NR,72017San Juan
8113,San Miguel,7,2017,672,11970,,,,,72017San Miguel
8115,Sedgwick,7,2017,0,0,,,NR,NR,72017Sedgwick
8117,Summit,7,2017,2933,44262,,,,,72017Summit
8123,Weld,7,2017,8488,73106,,,,,72017Weld
,Sum of NR Counties,7,2017,20830,120778,,,,,72017Sum of NR Counties
8003,Alamosa,7,2017,0,,,,NR,,72017Alamosa
8043,Fremont,7,2017,5918,,,,,,72017Fremont
8081,Moffat,7,2017,0,,,,NR,,72017Moffat
8085,Montrose,7,2017,0,,,,NR,,72017Montrose
8089,Otero,7,2017,0,,,,NR,,72017Otero
8119,Teller,7,2017,0,,,,NR,,72017Teller
8001,Adams,6,2017,30141,138365,,,,,62017Adams
8005,Arapahoe,6,2017,33906,270122,,,,,62017Arapahoe
8007,Archuleta,6,2017,0,0,,,NR,NR,62017Archuleta
8013,Boulder,6,2017,55178,190372,,,,,62017Boulder
8015,Chaffee,6,2017,0,12647,,,NR,,62017Chaffee
8019,Clear Creek,6,2017,1256,13076,,,,,62017Clear Creek
8021,Conejos,6,2017,,12640,,,,,62017Conejos
8023,Costilla,6,2017,0,9352,,,NR,,62017Costilla
8031,Denver,6,2017,517605,885739,,,,,62017Denver
8037,Eagle,6,2017,3502,24541,,,,,62017Eagle
8041,El Paso,6,2017,267657,0,,,,NR,62017El Paso
8045,Garfield,6,2017,9703,54425,,,,,62017Garfield
8047,Gilpin,6,2017,0,8165,,,NR,,62017Gilpin
8049,Grand,6,2017,0,6192,,,NR,,62017Grand
8051,Gunnison,6,2017,0,15267,,,NR,,62017Gunnison
8055,Huerfano,6,2017,,0,,,,NR,62017Huerfano
8059,Jefferson,6,2017,29317,126205,,,,,62017Jefferson
8067,La Plata,6,2017,10397,57259,,,,,62017La Plata
8065,Lake,6,2017,,5782,,,,,62017Lake
8069,Larimer,6,2017,32395,131764,,,,,62017Larimer
8071,Las Animas,6,2017,0,89341,,,NR,,62017Las Animas
8077,Mesa,6,2017,0,0,,,NR,NR,62017Mesa
8083,Montezuma,6,2017,2214,52487,,,,,62017Montezuma
8087,Morgan,6,2017,0,29755,,,NR,,62017Morgan
8091,Ouray,6,2017,0,12599,,,NR,,62017Ouray
8093,Park,6,2017,0,10155,,,NR,,62017Park
8097,Pitkin,6,2017,1657,14163,,,,,62017Pitkin
8101,Pueblo,6,2017,20925,96357,,,,,62017Pueblo
8107,Routt,6,2017,4346,19046,,,,,62017Routt
8109,Saguache,6,2017,,0,,,,NR,62017Saguache
8111,San Juan,6,2017,,0,,,,NR,62017San Juan
8113,San Miguel,6,2017,383,5521,,,,,62017San Miguel
8115,Sedgwick,6,2017,0,0,,,NR,NR,62017Sedgwick
8117,Summit,6,2017,2855,32940,,,,,62017Summit
8123,Weld,6,2017,8099,73732,,,,,62017Weld
,Sum of NR Counties,6,2017,20451,129869,,,,,62017Sum of NR Counties
8003,Alamosa,6,2017,0,,,,NR,,62017Alamosa
8043,Fremont,6,2017,0,,,,NR,,62017Fremont
8081,Moffat,6,2017,0,,,,NR,,62017Moffat
8085,Montrose,6,2017,0,,,,NR,,62017Montrose
8089,Otero,6,2017,0,,,,NR,,62017Otero
8119,Teller,6,2017,0,,,,NR,,62017Teller
8001,Adams,5,2017,32817,141429,,,,,52017Adams
8005,Arapahoe,5,2017,24274,287048,,,,,52017Arapahoe
8007,Archuleta,5,2017,0,13515,,,NR,,52017Archuleta
8013,Boulder,5,2017,60974,177017,,,,,52017Boulder
8015,Chaffee,5,2017,0,10426,,,NR,,52017Chaffee
8019,Clear Creek,5,2017,1512,13646,,,,,52017Clear Creek
8021,Conejos,5,2017,,11856,,,,,52017Conejos
8023,Costilla,5,2017,0,7217,,,NR,,52017Costilla
8031,Denver,5,2017,532556,839280,,,,,52017Denver
8037,Eagle,5,2017,4509,40768,,,,,52017Eagle
8041,El Paso,5,2017,237951,0,,,,NR,52017El Paso
8045,Garfield,5,2017,8733,51969,,,,,52017Garfield
8047,Gilpin,5,2017,0,7475,,,NR,,52017Gilpin
8049,Grand,5,2017,0,6221,,,NR,,52017Grand
8051,Gunnison,5,2017,0,11860,,,NR,,52017Gunnison
8055,Huerfano,5,2017,,0,,,,NR,52017Huerfano
8059,Jefferson,5,2017,29147,134975,,,,,52017Jefferson
8065,Lake,5,2017,,7211,,,,,52017Lake
8067,La Plata,5,2017,8135,61222,,,,,52017La Plata
8069,Larimer,5,2017,31925,125328,,,,,52017Larimer
8071,Las Animas,5,2017,894,91940,,,,,52017Las Animas
8077,Mesa,5,2017,0,0,,,NR,NR,52017Mesa
8083,Montezuma,5,2017,2032,44742,,,,,52017Montezuma
8087,Morgan,5,2017,0,0,,,NR,NR,52017Morgan
8091,Ouray,5,2017,0,0,,,NR,NR,52017Ouray
8093,Park,5,2017,0,8856,,,NR,,52017Park
8097,Pitkin,5,2017,0,17181,,,NR,,52017Pitkin
8101,Pueblo,5,2017,18844,84883,,,,,52017Pueblo
8107,Routt,5,2017,5114,20380,,,,,52017Routt
8109,Saguache,5,2017,,0,,,,NR,52017Saguache
8111,San Juan,5,2017,,0,,,,NR,52017San Juan
8113,San Miguel,5,2017,654,10235,,,,,52017San Miguel
8115,Sedgwick,5,2017,0,0,,,NR,NR,52017Sedgwick
8117,Summit,5,2017,3962,45620,,,,,52017Summit
8123,Weld,5,2017,8173,75243,,,,,52017Weld
,Combined Counties,5,2017,,130366,,,,,52017Combined Counties
8003,Alamosa,5,2017,0,,,,NR,,52017Alamosa
8043,Fremont,5,2017,4982,,,,,,52017Fremont
8081,Moffat,5,2017,0,,,,NR,,52017Moffat
8085,Montrose,5,2017,0,,,,NR,,52017Montrose
8089,Otero,5,2017,0,,,,NR,,52017Otero
8119,Teller,5,2017,0,,,,NR,,52017Teller
,Combined Counties 2,5,2017,16892,,,,,,52017Combined Counties 2
8001,Adams,4,2017,26842,145724,,,,,42017Adams
8005,Arapahoe,4,2017,33771,282799,,,,,42017Arapahoe
8007,Archuleta,4,2017,,18619,,,,,42017Archuleta
8013,Boulder,4,2017,56283,176018,,,,,42017Boulder
8015,Chaffee,4,2017,,12371,,,,,42017Chaffee
8019,Clear Creek,4,2017,1815,18349,,,,,42017Clear Creek
8021,Conejos,4,2017,,11950,,,,,42017Conejos
8023,Costilla,4,2017,,9285,,,,,42017Costilla
8031,Denver,4,2017,538559,842583,,,,,42017Denver
8037,Eagle,4,2017,4584,42600,,,,,42017Eagle
8045,Garfield,4,2017,9433,56406,,,,,42017Garfield
8047,Gilpin,4,2017,,6473,,,,,42017Gilpin
8049,Grand,4,2017,,14253,,,,,42017Grand
8051,Gunnison,4,2017,,17986,,,,,42017Gunnison
8059,Jefferson,4,2017,46752,138054,,,,,42017Jefferson
8067,La Plata,4,2017,418,62570,,,,,42017La Plata
8069,Larimer,4,2017,32838,129580,,,,,42017Larimer
8071,Las Animas,4,2017,985,89954,,,,,42017Las Animas
8083,Montezuma,4,2017,1677,47539,,,,,42017Montezuma
8093,Park,4,2017,,10403,,,,,42017Park
8097,Pitkin,4,2017,705,41656,,,,,42017Pitkin
8101,Pueblo,4,2017,17842,100262,,,,,42017Pueblo
8107,Routt,4,2017,,28355,,,,,42017Routt
8113,San Miguel,4,2017,791,12539,,,,,42017San Miguel
8117,Summit,4,2017,4435,82597,,,,,42017Summit
8123,Weld,4,2017,8263,78402,,,,,42017Weld
,Remainder of State,4,2017,20678,138703,"Costilla, Gilpin, Grand, Mesa, Moffat, Montrose, Morgan, Otero, Park, Routt, Sedgwick, and Teller.","El Paso, Huerfano, Lake, Mesa, Morgan, Ouray, Saguache, San Juan, and Sedgwick",,,42017Remainder of State
8041,El Paso,4,2017,264869,,,,,,42017El Paso
8043,Fremont,4,2017,5362,,,,,,42017Fremont
8001,Adams,3,2017,16881,118622,,,,,32017Adams
